Nom_du_POI,Categories_de_POI,Latitude,Longitude,Adresse_postale,Code_postal_et_commune,Periodes_regroupees,Covid19_mesures_specifiques,Createur_de_la_donnee,SIT_diffuseur,Date_de_mise_a_jour,Contacts_du_POI,Classements_du_POI,Description,URI_ID_du_POI
Couleurs du Monde,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,15.869478,-61.582113,33 rue jean calot,97137#Terre-de-Haut,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-04-29,#https://www.tripadvisor.com/Restaurant_Review-g642245-d1977559-Reviews-Couleurs_du_monde-Terre_de_Haut_Iles_des_Saintes_Guadeloupe.html,,"Couleurs du Monde, à Terre-de-Haut, propose une cuisine créative de qualité avec des plats raffinés et un accueil chaleureux. Profitez d'une vue superbe sur la mer et d'un excellent rapport qualité-prix.",https://data.datatourisme.fr/13/f3d0b80e-ab3d-3ae4-a1f5-d3a80fc53720
Kaz' Andréa,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,15.965748,-61.317933,Direction vieux port,97134#Saint-Louis,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-04-29,#https://www.facebook.com/Kaz-Andrea-restaurant-356938751722414/?ref=page_internal,,"Kaz'Andrea, situé à Saint-Louis sur l'île de Marie-Galante, est un restaurant créole traditionnel en bord de mer. Venez déguster des plats typiques de la cuisine antillaise dans un cadre idyllique, face à l'océan.",https://data.datatourisme.fr/13/0ed48d55-aa8c-3c15-80c4-75191752620c
L'Eden Voile,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,15.967275,-61.31793,Lieu dit vieux fort,97134#Saint-Louis,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-01-23,#https://www.facebook.com/pg/EDEN-VOILE-St-Louis-Chez-Jacqueline-109208927331125/posts/,,"L'Eden Voile à Saint-Louis, Marie-Galante, offre une terrasse panoramique avec vue sur la mer et une cuisine locale savoureuse, incluant des galettes bretonnes aux saveurs créoles. Profitez également de l'ambiance pittoresque avec les délicieux Ti-Punch.",https://data.datatourisme.fr/13/d9de22da-5a49-31fa-be19-7c056954a24f
La Galerie,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace|https://www.datatourisme.fr/ontology/core#Store|https://www.datatourisme.fr/ontology/core#ArtGalleryOrExhibitionGallery|http://schema.org/LocalBusiness,16.238384,-61.535095,2 rue barbès,97110#Pointe-à-Pitre,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-03-19,#https://lagalerie-art.com/,,"Tony Quimper propose des ateliers créatifs uniques en Guadeloupe, comme les TAPAS SIP & PAINT et BRUNCH & PAINT, où vous créez une œuvre tout en partageant un moment convivial. Venez vivre cette expérience à La Galerie, à Pointe-à-Pitre !",https://data.datatourisme.fr/13/f7329cdc-983f-348a-8b7a-90236292a263
O'Bistrot,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,16.219717,-61.527916,"O’Bistrot, Pointe-à-Pitre 97110, Guadeloupe",97110#Pointe-à-Pitre,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-07-29,#https://www.restaurant-obistrot.fr/,,"Restaurant chaleureux , aux petit plat inoubliable !",https://data.datatourisme.fr/13/92fb9791-2045-30c4-901e-802e2a524068
La Souvenance - Maison Schwarz-Bart,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace,16.120744,-61.596044,Bonfils Chemin de bon air,97128#Goyave,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-01-29,#http://lasouvenance.org/,,"La Maison Schwarz-Bart en Guadeloupe est un lieu culturel dédié à la mémoire des écrivains André et Simone Schwarz-Bart, proposant des événements artistiques et littéraires.",https://data.datatourisme.fr/13/d811c95c-e4d3-3a1e-be46-b3aac0632093
Marché de Pointe-à-Pitre,https://www.datatourisme.fr/ontology/core#EntertainmentAndEvent|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#SaleEvent|https://www.datatourisme.fr/ontology/core#Market|http://schema.org/Event|http://schema.org/SaleEvent,16.237341,-61.536711,Angle de la rue Frébault et de la rue Peynier,97110#Pointe-à-Pitre,2026-01-01<->2026-12-31,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-07-25,#https://www.annuaire-mairie.fr/marche-pointe-a-pitre.html,,Marché de Pointe-à-Pitre – L’âme épicée de la ville,https://data.datatourisme.fr/13/d4f49565-f27b-3ea9-8c86-93460f8c3cf6
All Day In music festival,https://www.datatourisme.fr/ontology/core#CulturalEvent|https://www.datatourisme.fr/ontology/core#EntertainmentAndEvent|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Festival|http://schema.org/Event|http://schema.org/Festival,16.3341,-61.337068,plage des alizés,97160#Le Moule,2026-07-18<->2026-07-19,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2026-01-22,#https://alldayinmusicfestival.com/,,Le très attendu festival All Day In fait son grand retour les 18 et 19 juillet 2026 avec une nouvelle programmation qui met une nouvelle fois à l'honneur la richesse des scènes caribéennes et internationales !,https://data.datatourisme.fr/13/d22d78b2-bcc2-3e25-b25a-9f9675ba2f46
Chez Chantal,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,16.095565,-61.770335,Plage de la Petite Anse,97125#Bouillante,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-04-29,#https://www.facebook.com/pages/category/Restaurant/Restaurant-Chez-Chantal-365363624219205/,,"Chez Chantal est un restaurant traditionnel créole situé sur la plage de Petite-Anse à Bouillante, offrant une cuisine authentique et copieuse dans un cadre idyllique face à la mer des Caraïbes..",https://data.datatourisme.fr/13/c09677b7-3c6c-3e47-9d84-2d4d96f5cb82
Terre de Vins,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,16.27465,-61.522963,Antillopoles aérogare Pôle Caraïbes 97139 Les Abymes,97139#Les Abymes,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-04-30,#https://www.facebook.com/terredevinsantillopole,,"Découvrez Terre de Vins aux Abymes : un restaurant situé à l'Aéroport de Pointe-à-Pitre où vin et gastronomie se rencontrent. Avec restauration continue et parking à proximité, savourez un parfait moment de détente.",https://data.datatourisme.fr/13/f0ae9bf4-a861-3221-86ff-9437cf7bf806
Kréyol' Délices,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,16.274961,-61.505692,23 rue Gén. Delacroix,97139#Les Abymes,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-04-29,#,,"Découvrez Kréyol' Délices aux Abymes ! Savourez une cuisine traditionnelle en terrasse, idéal pour les groupes.",https://data.datatourisme.fr/13/36b55801-1cff-369e-962c-6bef7c539abf
Guadeloupe Evasion Découverte,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ActivityProvider|https://www.datatourisme.fr/ontology/core#Store|http://schema.org/LocalBusiness,16.306483,-61.794112,Boulevard des poissonniers,97126#Deshaies,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-04-29,#https://www.guadeloupe-evasion-decouverte.com/,,"Guadeloupe Évasion Découverte propose des excursions écotouristiques à bord d’un navire électrique solaire, permettant de découvrir la richesse des écosystèmes marins et les impacts climatiques, tout en explorant îlets, récifs et mangroves. .",https://data.datatourisme.fr/13/5700637f-1eba-3bfb-a619-45ef908aff03
Maroon,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ActivityProvider|https://www.datatourisme.fr/ontology/core#Store|http://schema.org/LocalBusiness,16.257967,-61.509468,22 lot dugazon de bourgogne petit-pérou,97139#Les Abymes,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-03-19,#https://maroons.fr/ou-nous-trouver/,,"MAROON n'est pas qu'une marque de rhum : c’est une véritable célébration de l’histoire et de la force de la Guadeloupe. Fondée par des jeunes créateurs guadeloupéens, la marque rend hommage à la détermination et à l’héritage des ancêtres de l’île.",https://data.datatourisme.fr/13/c9ddbe82-1c3b-3c09-a565-25a4c6927663
Calypso plongée deshaies,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ActivityProvider|https://www.datatourisme.fr/ontology/core#Store|http://schema.org/LocalBusiness,16.307164,-61.79442,Bd des poissoniers,97126#Deshaies,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-01-20,#https://www.glplongee.fr/,,"baptêmes,formations, explorations, snorkeling",https://data.datatourisme.fr/13/8bf5905f-b995-3d9f-9b63-b28860fa1291
Les heures saines,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ActivityProvider|https://www.datatourisme.fr/ontology/core#Store|http://schema.org/LocalBusiness,16.169729,-61.777054,Pigeon Rocher de malendure,97125#Bouillante,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-03-19,#https://www.heures-saines.gp/,,Les Heures Saines – Plongez au Cœur de la Réserve Cousteau !,https://data.datatourisme.fr/13/040de208-a7c0-34d8-9c5b-680cca0d0aec
Piton plongée,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ActivityProvider|https://www.datatourisme.fr/ontology/core#Store|http://schema.org/LocalBusiness,16.307199,-61.793915,Le bourg,97126#Deshaies,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-05-20,#https://www.piton-plongee.com/,,Piton Plongée à Deshaies en Guadeloupe vous invite à découvrir les richesses de la faune et de la flore sous-marine de Deshaies,https://data.datatourisme.fr/13/643e83ca-84e4-30da-aeb9-c8028ff130d3
Le Jardin d'eau,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ActivityProvider|https://www.datatourisme.fr/ontology/core#Store|http://schema.org/LocalBusiness,16.154254,-61.59023,Blonzac,97128#Goyave,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-08-20,#https://www.jardindeau-guadeloupe.com/,,"Présentation du Jardin d'eau
Unique en Guadeloupe, Le Jardin d'eau, situé à Goyave en bordure de la rivière « La Rose », est un Parc d'agrément de 8 ha fréquenté autant par des visiteurs locaux que par les touristes.",https://data.datatourisme.fr/13/77732721-e35b-3812-ade3-9098ecee2210
Tropicalsub Diving,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ActivityProvider|https://www.datatourisme.fr/ontology/core#Store|http://schema.org/LocalBusiness,16.305956,-61.794617,Boulevard des Poissonniers,97126#Deshaies,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2026-01-20,#http://www.tropicalsubdiving-plongeeguadeloupe.com/,,"Tropicalsub Diving – Immersion authentique en petit comité
​",https://data.datatourisme.fr/13/936bcba3-9cb6-321e-9c6a-22115dbeaa49
L'Amer,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,16.30694,-61.794538,7  rue de la vague bleue,97126#Deshaies,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-07-02,#,,L'Amer – Plaisir gourmand et détente en bord de mer,https://data.datatourisme.fr/13/7cae4f04-a708-3c1f-a71b-cad1b42c5215
La Pointe à L'Aunay,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,15.953036,-61.69529,Bourg,97141#Vieux-Fort,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-04-29,#https://www.facebook.com/RPL.Nickie97141/,,"La Pointe à l'Aunay est un restaurant où règne une ambiance chaleureuse, invitant les convives à une expérience culinaire authentique. Une des plus ancienne table de la commune car bien connue pour son accueil et sa belle vue plongeante.",https://data.datatourisme.fr/13/b329d768-5dbc-3055-a59d-2fcf5dad7827
O'vivier,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,15.873889,-61.283875,Route de Beaufils,97112#Grand-Bourg,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-04-30,#https://ovivier.com/,,"Le restaurant O'Vivier, situé à Grand-Bourg de Marie-Galante, propose une expérience culinaire raffinée dans un cadre idyllique, en bord de mer.",https://data.datatourisme.fr/13/8c1b1b23-9733-30bf-a3bc-0a2097369a29
La Savane,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,16.30673,-61.79438,Bld. Des poissonniers,97126#Deshaies,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-07-16,#https://www.la-savane.com/,,"La Savane, dans le bourg de Deshaies, propose une cuisine raffinée dans un cadre chic et une terrasse avec vue sur la mer des Caraïbes. Ambiance unique, décor africain et réservation recommandée pour les tables en bord de mer.",https://data.datatourisme.fr/13/9269c67a-7293-3be5-88ad-669b102dc390
La Terrasse De Mario,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,16.332729,-61.339042,Plage de l'autre bord,97160#Le Moule,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-04-29,#,,"La Terrasse de Mario, situé sur la plage du Moule, offre une cuisine antillaise et française avec des spécialités comme la langouste et l'entrecôte. L'ambiance musicale est animée, avec des soirées dansantes pour une expérience festive en bord de mer.",https://data.datatourisme.fr/13/765001c1-56d9-30a6-aa25-e7a55f4f7f89
Césibon,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,15.867744,-61.582439,Rue jean calot,97137#Terre-de-Haut,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-04-29,#,,"Césibon à Terre-de-Haut est l'endroit idéal pour déguster sorbets onctueux, glaces, pâtisseries et viennoiseries fraîches en terrasse, près du terminal de ferry. Un arrêt incontournable pour une pause gourmande avant ou après la traversée.",https://data.datatourisme.fr/13/770d44d2-c9a0-3759-babb-cd16d534255d
Café De La Marine,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,15.868866,-61.582202,19 rue jean calot,97137#Terre-de-Haut,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-01-22,#,,"Le Café de la Marine à Terre-de-Haut, offre une vue imprenable sur la baie et l'Ilet Cabri. Avec sa cuisine raffinée et son cadre idyllique, c’est l’endroit parfait pour savourer des spécialités locales dans une ambiance paisible et conviviale.",https://data.datatourisme.fr/13/c090c89c-1348-3406-b975-2548f98c4a92
Douceur De L'Isles,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,15.87104,-61.576337,Pompierre,97137#Terre-de-Haut,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-04-29,#https://guadeloupe.net/restaurant/douceur-de-l-isles,,"Le restaurant Douceur de L'Isles, à Terre-de-Haut, vous propose une cuisine créole authentique : poissons grillés, poulet boucané, colombo de cabris… Dans un cadre charmant et convivial, idéal pour savourer des plats traditionnels en toute tranquillité.",https://data.datatourisme.fr/13/f60ab8ee-04fe-37dc-82ad-2ee6d64dea8b
Case à Saveurs,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,16.334593,-61.348301,Rue Saint Jean Prolongée,97160#Le Moule,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-04-29,#https://www.facebook.com/people/La-Case-%C3%A0-Saveurs/100083314178910/,,"La Case à Saveurs au Moule propose une cuisine créole généreuse à prix abordable, avec des plats typiques comme les accras, le colombo et la langouste à la créole. Le dimanche, un buffet à volonté et ambiance dansante, dans un cadre simple et convivial.",https://data.datatourisme.fr/13/6459994e-c372-3a5f-8373-11c59f3a76b2
An Ba Tol La,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,16.227227,-61.786299,"Route nationale 2 350 Rue de la Bataille,",97116#Pointe-Noire,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-11-04,#https://anbatolla.com/,,"Restaurant An Ba Tol La – grillades, cuisine traditionnelle à Pointe‑Noire",https://data.datatourisme.fr/13/8447692b-a34b-3175-a10a-d6cf00586682
Anse Caraïbes Plongée,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ActivityProvider|https://www.datatourisme.fr/ontology/core#Store|http://schema.org/LocalBusiness,16.212886,-61.782191,142 Plage caraïbe,97116#Pointe-Noire,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-01-20,#https://www.plongee-guadeloupe-reserve-cousteau.fr/,,"Explorez les fonds marins de Guadeloupe avec Alizée Plongée
Depuis plus de 25 ans, notre club de plongée, situé sur la plage Caraïbe à Pointe-Noire, vous propose de découvrir la richesse des fonds sous-marins guadeloupéens.",https://data.datatourisme.fr/13/fc00dec3-5338-3341-a263-e43912fc0d50
An Ba Dlo La,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ActivityProvider|https://www.datatourisme.fr/ontology/core#Store|http://schema.org/LocalBusiness,16.213244,-61.781844,118 Plage Anse Caraîbes,97116#Pointe-Noire,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-01-20,#https://www.anbadlola.fr/,,"Découvrez les fonds marins des Îlets Pigeon, au cœur du Parc National de Guadeloupe, lors d'une excursion en randonnée palmée guidée avec An Ba Dlo La, situé à l'Anse Caraïbe.",https://data.datatourisme.fr/13/43c0d0c3-9c83-3b9b-a3ab-18ab515013f8
Rando Passion,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ActivityProvider|https://www.datatourisme.fr/ontology/core#Store|http://schema.org/LocalBusiness,16.317982,-61.681725,Conodor,97116#Sainte-Rose,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2024-12-04,#https://www.randopassion.fr/,,"Rando-Passion vous propose de découvrir la Guadeloupe en écoutant la nature et respectant les cultures locales à travers des activités écotouristiques comme la randonnée et le canoë-kayak, guidées par des naturalistes passionnés.",https://data.datatourisme.fr/13/7b764b8f-ad58-397c-a0e9-aa923dd47689
Le Tapeur,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ActivityProvider|https://www.datatourisme.fr/ontology/core#Store|http://schema.org/LocalBusiness,16.179939,-61.751511,Route de la traversée - Quartier du zoo,97125#Bouillante,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2026-02-05,#https://www.letapeur.fr/,,Le Tapeur – Parc Aventure Accrobranche en Guadeloupe,https://data.datatourisme.fr/13/c65cbff0-30d5-3662-8f45-75fb8238d13b
La Rand'Eau,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ActivityProvider|https://www.datatourisme.fr/ontology/core#Store|http://schema.org/LocalBusiness,16.167681,-61.775856,Galet  malendure,97125#Bouillante,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-07-07,#https://www.larandeau.com/,,"La Rand'eau à Bouillante vous propose des randonnées palmées encadrées par des moniteurs diplômés, pour découvrir la richesse sous-marine de la Réserve Cousteau, ainsi que découverte des tortues vertes. Nos sorties sont accessibles à tous.",https://data.datatourisme.fr/13/5bdcf02a-fed7-3fe1-9ffc-87c586b052a6
La Maison du Crabe,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ActivityProvider|https://www.datatourisme.fr/ontology/core#Store|http://schema.org/LocalBusiness,16.3258,-61.401926,3 rte Chemin de Duteau,97160#Le Moule,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-12-30,#https://www.facebook.com/lamaisonducrabe,,"La Maison du Crabe, au Moule en Guadeloupe, propose une expérience culinaire unique autour du crabe local, avec restauration sur réservation, visite du domaine et vente de crabes vivants. Elle propose aussi la location de salle pour événements privés.",https://data.datatourisme.fr/13/b8e95947-adce-3deb-9603-cd8d4f8837bb
Gommage Bar,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#SportsAndLeisurePlace,16.200478,-61.586884,48 chemin de pointe a bacchus,97170#Petit-Bourg,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-03-06,#https://www.gommagebar.fr/home,,"Le Gommage Bar à Petit-Bourg offre une expérience de bien-être unique avec des cabines vue mer privées, jacuzzi et soins personnalisés dans un cadre idyllique. Profitez également d'un service de restauration et de la boutique en ligne Skin Care.",https://data.datatourisme.fr/13/19e0a31a-e4d6-3ee5-a0bf-7548f9afd5b8
Chez Tof,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,16.425051,-61.523993,Route Anse-Bertrand Section fauvette,97117#Port-Louis,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2026-02-04,#https://guadeloupe.net/restaurant/table-dhotes-chez-tof-port-louis,,"Chez Tof à Port-Louis, découvrez une table d'hôtes conviviale où des produits frais, comme du thon, de la dorade et des légumes pays, sont préparés dans le respect des traditions locales. Un cadre simple et authentique pour savourer des plats du terroir.",https://data.datatourisme.fr/13/4a93cf36-ba34-3c96-a0be-da2bf02b45d8
Restaurant New Misty,https://www.datatourisme.fr/ontology/core#FoodEstablishment|https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|http://schema.org/FoodEstablishment,16.204987,-61.62199,"24 chemin de la Bandonnée fougère, Guadeloupe",97170#Petit-Bourg,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-02-28,#,,"Le restaurant New Misty à Petit-Bourg propose une cuisine italienne authentique avec des ingrédients frais, dans une ambiance conviviale et chaleureuse. Parfait pour un déjeuner rapide ou un dîner romantique, vous y vivrez une expérience culinaire unique.",https://data.datatourisme.fr/13/4e190606-d633-3324-8320-7552f7ea978d
Nautica Plongée Caraibes,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#ActivityProvider|https://www.datatourisme.fr/ontology/core#Store|http://schema.org/LocalBusiness,16.267723,-61.805809,Plage de Petite-Anse,97116#Pointe-Noire,,,Comité du Tourisme des Iles de Guadeloupe,Apidae Tourisme Scic SA - source : Apidae Tourisme,2025-03-06,#https://www.plongee-guadeloupe-nautica.fr/,,"Nautica Plongée Caraïbes, situé à Pointe-Noire en Guadeloupe, vous propose des plongées inoubliables en eaux cristallines, que vous soyez débutant ou confirmé. Découvrez la faune marine exceptionnelle de l'île, entre coraux colorés et poissons tropicaux.",https://data.datatourisme.fr/13/5beb5d7c-7696-380d-9c9e-e5f2b504916e
