Nom_du_POI,Categories_de_POI,Latitude,Longitude,Adresse_postale,Code_postal_et_commune,Periodes_regroupees,Covid19_mesures_specifiques,Createur_de_la_donnee,SIT_diffuseur,Date_de_mise_a_jour,Contacts_du_POI,Classements_du_POI,Description,URI_ID_du_POI
Chalet Lahô - Nature et Spa,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|https://www.datatourisme.fr/ontology/core#SelfCateringAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,48.025244741726,7.06546433594485,Lieu-dit Altmatt,68380#Muhlbach-sur-Munster,,,Office de tourisme de la vallée de Munster,Système d'informations touristique Alsace,2023-01-25,CHALET LAHO#http://www.chalet-laho.fr/,5 étoiles#Classement officiel des hébergements touristiques,"Le chalet Lahô dispose d'un vaste espace de convivialité pour vos moments en famille ou entre amis, cinq chambres tout confort (12 couchages), de 4 salles de bains, d’un espace détente de 40 m2 avec son sauna et son spa.",https://data.datatourisme.fr/5/22918dff-8836-3900-9b9c-c354070354fa
Chalet Les Chaumes de Léonie,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|https://www.datatourisme.fr/ontology/core#SelfCateringAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,48.034265,7.063271,Lieu-dit Altmatt,68380#Muhlbach-sur-Munster,,,Office de tourisme de la vallée de Munster,Système d'informations touristique Alsace,2025-11-28,LES CHALETS PERCHÉS#http://www.leschaletsperches.fr/,5 étoiles#Classement officiel des hébergements touristiques,Chalet 5* avec jaccuzzi et sauna. Idéal pour vos séjours en famille ou entre amis. Le chalet est propice à la détente avec une vue exceptionnelle sur la vallée et les montagnes.,https://data.datatourisme.fr/5/33384c76-911e-314c-a1e3-494859253ab7
Chalet La Cabane de Tim,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|https://www.datatourisme.fr/ontology/core#SelfCateringAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,48.034265,7.063271,Lieu-dit Altmatt,68380#Muhlbach-sur-Munster,,,Office de tourisme de la vallée de Munster,Système d'informations touristique Alsace,2025-05-12,LES CHALETS PERCHÉS#http://www.leschaletsperches.fr/,5 étoiles#Classement officiel des hébergements touristiques,"Chalet 5* de grande capacité avec sauna et jaccuzzi. Idéal pour vos séjours en famille ou entre amis.
Le chalet est propice à la détente et au bien-être avec une vue exceptionnelle. Ses aménagements haut de gamme sauront vous séduire.",https://data.datatourisme.fr/5/98350f79-d43b-324d-896e-029dc87d2bee
Chalet La Datcha de Liza,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|https://www.datatourisme.fr/ontology/core#SelfCateringAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,48.034265,7.063271,Lieu-dit Altmatt,68380#Muhlbach-sur-Munster,,,Office de tourisme de la vallée de Munster,Système d'informations touristique Alsace,2025-05-12,LES CHALETS PERCHÉS#http://www.leschaletsperches.fr/,5 étoiles#Classement officiel des hébergements touristiques,Chalet 5* avec sauna et jaccuzzi. Le chalet est propice aux rendez-vous en famille ou entre amis. Le cadre relaxant et les aménagements haut de gamme vous séduiront.,https://data.datatourisme.fr/5/683ace47-4011-34fb-8bbc-665f510ead01
Chalet 15 personnes - chalet du haut,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|https://www.datatourisme.fr/ontology/core#SelfCateringAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,48.0192049,6.9459657,19 Chemin du Nol,88250#La Bresse,,,OT COMMUNAUTAIRE DE LA BRESSE HAUTES VOSGES,Système d’information touristique Lorrain,2025-12-02,#,5 étoiles#Classement officiel des hébergements touristiques,Distance du centre : 7 km du centre ville. Distances des Remontées Mécaniques: 3.5 km du Front de Neige de La Bresse Hohneck 7 km des pistes de La Bresse Lispach10.5 km des pistes de La Bresse Brabant. Distance des Transports: 600 m de l'arrêt Bus Hivernal Nom de l'arrêt Pont de jean d'zour. Altitude: 800 m,https://data.datatourisme.fr/10/ccd91b63-237c-3711-ac78-3ad7199aef40
Chalet 13 personnes la Nolière,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|https://www.datatourisme.fr/ontology/core#SelfCateringAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,48.0186578,6.946177,12B Chemin du Nol,88250#La Bresse,,,OT COMMUNAUTAIRE DE LA BRESSE HAUTES VOSGES,Système d’information touristique Lorrain,2025-12-02,#https://reservation.labresse.net/chalet-13-personnes-la-noliere-148m-mtmeyer1.html,5 étoiles#Classement officiel des hébergements touristiques,Distance du centre: 7 km du centre ville. Distances des Remontées Mécaniques: 3.5 km du Front de Neige de La Bresse Hohneck 7 km des pistes de La Bresse Lispach 10.5 km des pistes de La Bresse Brabant. Distance des Transports: 600 m de l'arrêt Bus Hivernal. Nom de l'arrêt Pont de jean d'zour. Altitude 800 m.,https://data.datatourisme.fr/10/d780b67f-3607-339d-9670-05adbd236ae9
Meublé de tourisme Si le coeur vous en dit,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|https://www.datatourisme.fr/ontology/core#SelfCateringAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,48.2764921680595,7.39636697546311,14 rue du Frankenbourg,67730#Châtenois,,,Sélestat Haut-Koenigsbourg Tourisme,Système d'informations touristique Alsace,2026-01-14,#http://www.les3gites.com/fr/si-le-coeur-vous-en-dit-5,Accueil Vélo#France Vélo Tourisme|5 étoiles#Classement officiel des hébergements touristiques,"Notre appartement est propice pour rassembler sa famille, ses amis ou s'y retrouver en tête-à-tête. Tout est prévu pour vous satisfaire ! Un espace détente avec sauna et baignoire balnéo saura vous relaxer après la découverte de la région.",https://data.datatourisme.fr/5/6869b509-3db9-30aa-b8be-3049c0b38ec1
Meublé de tourisme Un air de campagne,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|https://www.datatourisme.fr/ontology/core#SelfCateringAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,48.2764921680595,7.39636697546311,14 rue du Frankenbourg,67730#Châtenois,,,Sélestat Haut-Koenigsbourg Tourisme,Système d'informations touristique Alsace,2026-01-22,#http://www.les3gites.com/fr/un-air-de-campagne-5,5 étoiles#Classement officiel des hébergements touristiques,,https://data.datatourisme.fr/5/dfae357e-bc1b-3d10-97cb-e2a012c3bb86
Meublé de tourisme - La villa de l'Ill,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|https://www.datatourisme.fr/ontology/core#SelfCateringAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,48.1853116,7.4339284,2A Impasse de la Mairie,68970#Illhaeusern,,,Office de tourisme du pays de Ribeauvillé et Riquewihr,Système d'informations touristique Alsace,2025-10-30,SAS TIAPHIL#,5 étoiles#Classement officiel des hébergements touristiques,"Coup de coeur assuré pour cette belle propriété composée d'une maison d'environ 300 m² et d'un magnifique parc de 23 Ares, le tout au calme en bordure de l'Ill et à une centaine de mètres de la fameuse Auberge de l'Ill avec ses trois étoiles du guide Michelin.",https://data.datatourisme.fr/5/368807f7-41c2-3ed4-886d-62a1b2d5152a
Chalet de Marie - Chalet Cocoon haut de gamme,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|https://www.datatourisme.fr/ontology/core#SelfCateringAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,48.4081059079131,7.2375086018524,74b rue Principale,67130#Belmont,,,Office de tourisme de la vallée de la Bruche,Système d'informations touristique Alsace,2026-01-29,SARL DAMAJO#http://www.chalets-cocoon.fr/,5 Clés#Clévacances|5 étoiles#Classement officiel des hébergements touristiques,"Splendide chalet grand standing sur les hauteurs du village. Equipement tout confort, cheminée, grandes baies vitrées et terrasse spacieuse plein sud. Espace détente de 70 m². Service traiteur ou chef à domicile sur demande.",https://data.datatourisme.fr/5/b5c80f89-5226-3576-9579-9863be0aef77
Gîte Marquisat de Vauban,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|https://www.datatourisme.fr/ontology/core#SelfCateringAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,48.0184702,7.5272655,13 rue de Colmar,68600#Neuf-Brisach,,,Office de Tourisme Alsace Rhin Brisach,Système d'informations touristique Alsace,2026-02-15,Gîte Marquisat de Vauban#http://www.marquisatdevauban.com/,5 étoiles#Classement officiel des hébergements touristiques|5 épis / Luxury#Gîtes de France,"Situé au sein de la citadelle Vauban, ce meublé vous offrira confort et charme dans un espace luxueux. 
 Les 3 meublés de cette maison historique datant du XVIIIè siècle, sont modulables et peuvent être occupés indépendamment ou communiquant. Sauna, balnéo, spa, billard, salle de réunion, parc.",https://data.datatourisme.fr/5/b03a34d8-4d92-36a6-bdd0-be28f4e56ac4
Gîte Marquisat de Vauban - Suite Mazarin,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|https://www.datatourisme.fr/ontology/core#SelfCateringAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,48.018488,7.527162,13 rue de Colmar,68600#Neuf-Brisach,,,Office de Tourisme Alsace Rhin Brisach,Système d'informations touristique Alsace,2025-12-04,Gîte Marquisat de Vauban#http://www.marquisatdevauban.com/,5 étoiles#Classement officiel des hébergements touristiques,,https://data.datatourisme.fr/5/9a2753ad-f36f-3e7b-a17d-4fbec347a64d
Gîte Marquisat de Vauban - Suite Montesquieu,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|https://www.datatourisme.fr/ontology/core#SelfCateringAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,48.018488,7.527162,13 rue de Colmar,68600#Neuf-Brisach,,,Office de Tourisme Alsace Rhin Brisach,Système d'informations touristique Alsace,2025-12-04,Gîte Marquisat de Vauban#http://www.marquisatdevauban.com/,5 étoiles#Classement officiel des hébergements touristiques,,https://data.datatourisme.fr/5/ea6af38a-605e-3340-a4c3-e270edc38da7
Gîte Marquisat de Vauban - Suite Louis XIV,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|https://www.datatourisme.fr/ontology/core#SelfCateringAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,48.018488,7.527162,13 rue de Colmar,68600#Neuf-Brisach,,,Office de Tourisme Alsace Rhin Brisach,Système d'informations touristique Alsace,2025-12-04,Gîte Marquisat de Vauban#http://www.marquisatdevauban.com/,5 étoiles#Classement officiel des hébergements touristiques,,https://data.datatourisme.fr/5/8ec07106-3ace-370b-ba32-b896978c4940
Meublé Les Remparts de Riquewihr / Cigogne Blanche,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|https://www.datatourisme.fr/ontology/core#SelfCateringAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,48.167909,7.29654949999997,9 rue des Cordiers,68340#Riquewihr,,,Office de tourisme du pays de Ribeauvillé et Riquewihr,Système d'informations touristique Alsace,2026-01-09,ROSA GALLICA SÀRL#http://www.i-love-riquewihr.com/,5 étoiles#Classement officiel des hébergements touristiques,"Meublé climatisé situé sous les toits, dans les remparts de Riquewihr datant de 1291. Meublé de type loft, entièrement décoré et rénové avec des matériaux écologiques. Terrasse avec vue panoramique sur le vignoble, les Vosges et les toits du centre ancien de Riquewihr.",https://data.datatourisme.fr/5/4ec88150-dd8a-353d-900d-a82593132b7e
Meublé Les Remparts de Riquewihr / Le Renard & les Raisins,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|https://www.datatourisme.fr/ontology/core#SelfCateringAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,48.167909,7.29654949999997,9 rue des Cordiers,68340#Riquewihr,,,Office de tourisme du pays de Ribeauvillé et Riquewihr,Système d'informations touristique Alsace,2026-01-09,ROSA GALLICA SÀRL#http://www.i-love-riquewihr.com/,5 étoiles#Classement officiel des hébergements touristiques,Meublé situé dans les remparts de Riquewihr (1291) avec vue imprenable sur les vignes du Grand Cru Schoenenbourg. Entièrement rénové et décoré avec des matériaux écologiques.,https://data.datatourisme.fr/5/c7caab1e-073e-388c-b3f7-ade534d3a263
Meublé de tourisme Les Remparts de Riquewihr /Le Petit Loup,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|https://www.datatourisme.fr/ontology/core#SelfCateringAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,48.167909,7.29654949999997,9 rue des Cordiers,68340#Riquewihr,,,Office de tourisme du pays de Ribeauvillé et Riquewihr,Système d'informations touristique Alsace,2025-10-30,ROSA GALLICA SÀRL#,5 étoiles#Classement officiel des hébergements touristiques,,https://data.datatourisme.fr/5/6e567bd1-2794-3faf-b417-f06552fc6ae8
Gîte de Villotte-sur-Aire,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|https://www.datatourisme.fr/ontology/core#SelfCateringAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,48.8573389,5.3393536,1 Rue du Mont,55260#Villotte-sur-Aire,,,OT COEUR DE LORRAINE,Système d’information touristique Lorrain,2026-02-03,#http://www.countrylovers.fr/,5 étoiles#Classement officiel des hébergements touristiques,"Grande maison de famille de 340 m2 avec deux grands salons. Elle est largement ouverte sur un grand parc arboré de 5000 m2. Située dans un petit village meusien, vue imprenable sur la campagne verdoyante, pâtures et prairies. Pas de cultures à proximité, pas de pesticides. Il n'y a pas de vis à vis, beaucoup d'intimité, de calme et de verdure. Dans le parc, des bancs invitent à la lecture et le hamac à la rêverie.
A partir de 380 € par nuit.",https://data.datatourisme.fr/10/28838f38-6418-3d50-95a8-6a7841e41b2e
Meublé de tourisme Domaine de Bancalis,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|https://www.datatourisme.fr/ontology/core#SelfCateringAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,48.3779369442879,7.70020402908324,20 rue de Daubensand,67150#Gerstheim,,,Office de tourisme du Grand Ried,Système d'informations touristique Alsace,2026-01-05,GÎTE DU DOMAINE DE BANCALIS#,5 étoiles#Classement officiel des hébergements touristiques,Les lits sont fait à l'arrivée - Drap de bain et peignoir fournis - Jacuzzi a disposition,https://data.datatourisme.fr/5/3c0e68d6-73f6-39df-aa8d-d06cf9e0cf28
Meublé de tourisme Baronne Thérèse,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|https://www.datatourisme.fr/ontology/core#SelfCateringAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,48.3779939542112,7.70026840209959,20 rue de Daubensand,67150#Gerstheim,,,Office de tourisme du Grand Ried,Système d'informations touristique Alsace,2025-12-08,GÎTE DU DOMAINE DE BANCALIS#,5 étoiles#Classement officiel des hébergements touristiques,,https://data.datatourisme.fr/5/02409f6e-0b31-3411-ac8c-cb574c8373be
Meublé sas des lys,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|https://www.datatourisme.fr/ontology/core#SelfCateringAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,48.2032614161832,5.93571324232787,"497 avenue de Châtillon Villa ""La Brière""",88800#Vittel,,,DESTINATION VITTEL-CONTREXEVILLE,Système d’information touristique Lorrain,2026-01-05,#http://sasdeslys.wixsite.com/monsite,5 étoiles#Classement officiel des hébergements touristiques,"Laissez-vous séduire par cette charmante maison Vittelloise classée 5*. Profitez de son calme reposant lors de vos séjours, de sa situation géographique idéale mais également de son confort haut de gamme afin de passer d'excellentes journées dans cette magnifique ville de Vittel au cœur du département des Vosges (88)
Lit de 180/200 ou 2 x 90/200",https://data.datatourisme.fr/10/f12ee643-d0af-39e4-a4d3-54c13f0dc29b
Meublé Les Remparts de Riquewihr / Le Colombier,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|https://www.datatourisme.fr/ontology/core#SelfCateringAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,48.1667030640674,7.29529050527958,31 rue des Remparts,68340#Riquewihr,,,Office de tourisme du pays de Ribeauvillé et Riquewihr,Système d'informations touristique Alsace,2026-01-09,ROSA GALLICA SÀRL#http://www.i-love-riquewihr.com/,5 étoiles#Classement officiel des hébergements touristiques,Meublé climatisé entièrement rénové et décoré avec des matériaux écologiques. Maison en open-space sur trois niveaux (attention : meublé non adapté aux enfants de 1 à 7 ans pour des raisons de sécurité).,https://data.datatourisme.fr/5/02d8f0f3-d72e-33d7-af8a-29c594ae0a01
Gîte la Petite Varenne,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|https://www.datatourisme.fr/ontology/core#SelfCateringAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,48.6866330980631,5.08359949695892,11 Rue Victor Pétin,55000#Haironville,,,OT SUD MEUSE,Système d’information touristique Lorrain,2026-01-30,#http://www.lapetitevarenne.com/,5 étoiles#Classement officiel des hébergements touristiques|4 Clés#Clévacances,"Dominant le parc du  château de la Varenne, à 12 km de Bar-le-Duc, le gîte La Petite Varenne est situé dans le joli village d'Haironville, dans la vallée de la Saulx. Cette maison familiale propose 4 chambres dont 2 suites, 1 salle de bains et 3 salles d'eau.

Vous pourrez profiter du parc de 20 hectares du château pour la balade, idéal pour un séjour à la campagne.
Un portique avec balançoire et toboggan est à votre disposition. Vous aurez aussi la possibilité de pêcher dans la Saulx (carte de pêche offerte pour 1 semaine, selon le séjour réservé, à préciser).

Location pour 2 nuits minimum. Le gîte se loue dans son intégralité et pour 8 personnes maximum. Le forfait ménage de 100 € est obligatoire, en supplément du coût de location. Linge de lit et linge de toilette fourni. Lits faits à l'arrivée.
Pour les longs séjours, nous consulter.",https://data.datatourisme.fr/10/1c997577-c20c-3538-a25a-d2e4932e7dec
Aux portes de vrupt - 14 personnes,https://www.datatourisme.fr/ontology/core#PlaceOfInterest|https://www.datatourisme.fr/ontology/core#PointOfInterest|https://www.datatourisme.fr/ontology/core#Accommodation|https://www.datatourisme.fr/ontology/core#RentalAccommodation|https://www.datatourisme.fr/ontology/core#SelfCateringAccommodation|http://schema.org/Accommodation|http://schema.org/LodgingBusiness,48.066483,6.55277,Vrupt,88200#Saint-Nabord,,,OT REMIREMONT,Système d’information touristique Lorrain,2026-02-03,#https://auxportesdevrupt.fr/,5 étoiles#Classement officiel des hébergements touristiques,"NOUVEAU : Gîte de grande capacité situé en forêt de Saint-Nabord (massif des Vosges), dans un cadre exceptionnel entouré de chemins de randonnées pédestres et VTT accessibles à tous. 

""Aux Portes de Vrupt"" est gîte de charme de 450 m² d'une capacité de 14 couchages, situé au lieu-dit ""Vrupt"" au cœur d'une nature préservée. Créé dans une ancienne ferme entièrement rénovée, ce gîte confortable et authentique est le fruit des efforts des propriétaires motivés par l'envie de faire partager leur coup de cœur !

RDC : Grande pièce à vivre conviviale de 47m² (accès terrasse) avec grande table, chaises, fauteuils et son poêle à bois (bois fournis) pour des moments de partage en famille ou entre amis. Salle de détente avec baby-foot, sauna (rayonnement), salle d'eau et WC séparés. Cuisine spacieuse, lumineuse et parfaitement équipée (accès terrasse) avec nombreux petits appareils électroménagers (plancha, raclette, fondue, tireuse à Bière (fûts de 5L, Sodastream...), frigo américain de 630 litres, plaques induction, etc... . Une chambre accessible aux PMR avec 2 lits 90x200, salle d'eau et WC. Local lingerie/2 roues. WC séparés. 

1er étage : Chambre ""Chalet"" (accès 6 marches) avec 1 lit 180x200. Chambre ""Loup"" avec 1 lit 180x200 et. Salle d'eau et WC séparés pour les 2 chambres sur le palier. Chambre ""Renne"" avec 1 lit 180x200 et salle d'eau. Chambre ""Marmotte"" avec 1 lit 180x200 et salle d'eau. Chambre ""Cerf"" avec 1 lit 180x200 et salle d'eau. WC séparés pour les 3 chambres sur le palier.

2ème étage :  Chambre vintage avec 2 lits 90x200. Grand espace récréatif avec canapé, télévision, coin lecture et jeux de sociétés pour petits et grands.

Extérieur : Grande terrasse avec salon de jardin, espace brasero, bain nordique (chauffé au bois, fournis lui aussi). Terrain de pétanque.  Table de ping-pong. Et la forêt qui sera votre jardin ! 

Prestations : Tous les lits sont faits à l'arrivée. Le linge de toilette et le linge de maison sont fournis. Toutes les salle d'eau sont équipées de sèche-serviettes et de sèche-cheveux. Animaux acceptés sur demande (supplément). Petit panier de bienvenue à l'arrivée. Page Facebook : aux-portes-de-vrupt",https://data.datatourisme.fr/10/907dd9b4-b14d-386a-8564-b9f20ea75375
